Data Entrada,Ativo,Regime,Score,Preço Entrada,Stop Loss,Alvo 1,Alvo 2,Datas Saída,Preços Saída,Motivo Saída,Resultado (R$),Saldo Acumulado (R$)
2026-05-20 16:00,ONDO,Tendência (2.5R),100/100,$0.4033,$0.4033 (-6.00%),$0.4638,$0.5001,2026-05-22 12:00 | 2026-05-22 16:00,$0.4638 | $0.4030,Alvo 1 (2.5R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,086.91","R$ 42,975.28"
2026-05-24 12:00,VVV,Tendência (2.5R),100/100,$19.6538,$18.4746 (-6.00%),$22.6019,$24.3707,2026-05-25 04:00,$18.4598,Stop Loss Inicial (Pessimista),"R$ -1,117.05","R$ 41,827.83"
2026-05-24 16:00,ZEC,Tendência (2.5R),100/100,$660.5001,$620.8701 (-6.00%),$759.5751,$819.0201,2026-05-26 00:00,$620.3734,Stop Loss Inicial (Pessimista),"R$ -1,111.46","R$ 40,693.17"
2026-05-25 16:00,BNB,Consolidação (1.8R),100/100,$668.4240,$651.7134 (-2.50%),$698.5031,$715.2137,2026-05-27 04:00,$651.1921,Stop Loss Inicial (Pessimista),"R$ -1,144.83","R$ 39,574.53"
2026-05-24 12:00,ASTER,Tendência (2.5R),100/100,$0.7094,$0.6668 (-6.00%),$0.8158,$0.8796,2026-05-28 00:00,$0.6663,Stop Loss Inicial (Pessimista),"R$ -1,133.01","R$ 38,468.92"
2026-07-20 04:00,1000PEPE,Consolidação (1.8R),100/100,$0.0029,$0.0028 (-3.25%),$0.0031,$0.0031,2026-07-23 12:00,$0.0028,Stop Loss Inicial (Pessimista),"R$ -1,051.27","R$ 37,343.50"
2026-07-20 04:00,ETH,Consolidação (1.8R),100/100,$1879.8194,$1879.8194 (-2.50%),$1964.4113,$2011.4068,2026-07-23 16:00,$1878.3156,Stop no Breakeven (Pessimista),R$ -95.38,"R$ 37,285.18"
2026-07-20 16:00,LINK,Consolidação (1.8R),100/100,$8.5563,$8.2623 (-3.44%),$9.0854,$9.3794,2026-07-25 08:00,$8.2557,Stop Loss Inicial (Pessimista),"R$ -1,044.26","R$ 36,278.00"
2026-07-26 16:00,ETH,Consolidação (1.8R),100/100,$1914.7169,$1914.7169 (-2.50%),$2000.8791,$2048.7471,2026-07-27 20:00,$1913.1851,Stop no Breakeven (Pessimista),R$ -90.67,"R$ 36,152.51"
2026-07-26 16:00,AAVE,Tendência (2.5R),100/100,$97.7789,$92.3960 (-5.51%),$111.2360,$119.3103,2026-08-01 00:00,$92.3221,Stop Loss Inicial (Pessimista),R$ -950.03,"R$ 36,335.80"
2026-07-26 12:00,UNI,Tendência (2.5R),100/100,$3.8369,$3.8369 (-5.63%),$4.3774,$4.7017,2026-07-30 16:00 | 2026-08-01 04:00,$4.3774 | $4.0970,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,637.59","R$ 36,874.90"
2026-08-09 12:00,ZEC,Consolidação (1.8R),100/100,$524.3520,$505.5364 (-3.59%),$558.2203,$577.0360,2026-08-10 04:00,$505.1319,Stop Loss Inicial (Pessimista),R$ -982.62,"R$ 35,822.51"
2026-08-09 20:00,1000PEPE,Consolidação (1.8R),100/100,$0.0029,$0.0029 (-2.52%),$0.0031,$0.0031,2026-08-10 12:00,$0.0029,Stop Loss Inicial (Pessimista),"R$ -1,010.34","R$ 34,841.65"
2026-08-17 08:00,PUMP,Consolidação (1.8R),100/100,$0.0030,$0.0028 (-6.00%),$0.0033,$0.0035,2026-08-17 20:00,$0.0028,Stop Loss Inicial (Pessimista),R$ -900.71,"R$ 33,896.79"
2026-08-17 04:00,QQQ,Tendência (2.5R),100/100,$734.8673,$716.4956 (-2.50%),$780.7965,$808.3540,2026-08-19 00:00,$715.9224,Stop Loss Inicial (Pessimista),R$ -950.96,"R$ 32,943.08"
2026-08-19 00:00,PUMP,Consolidação (1.8R),100/100,$0.0031,$0.0031 (-6.00%),$0.0034,$0.0036,2026-08-19 16:00,$0.0031,Stop no Breakeven (Pessimista),R$ -32.64,"R$ 32,913.18"
2026-08-08 16:00,BNB,Consolidação (1.8R),100/100,$605.8428,$605.8428 (-2.50%),$633.1057,$648.2518,2026-08-19 20:00 | 2026-08-20 00:00,$633.1057 | $626.7900,Alvo 1 (1.8R) | Fechamento Fim do Período (MtM),"R$ +1,370.75","R$ 35,068.23"
2026-08-18 08:00,TRX,Consolidação (1.8R),100/100,$0.3334,$0.3251 (-2.50%),$0.3484,$0.3568,2026-08-20 00:00,$0.3320,Fechamento Fim do Período (MtM),R$ -198.75,"R$ 34,893.83"
2026-08-19 16:00,LIT,Consolidação (1.8R),100/100,$2.4489,$2.4489 (-6.00%),$2.7134,$2.8603,2026-08-19 20:00 | 2026-08-20 00:00,$2.7134 | $2.6942,Alvo 1 (1.8R) | Fechamento Fim do Período (MtM),"R$ +1,405.31","R$ 35,574.94"
